PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Doug McDermott_203926_Chicago Bulls_1610612741,28.116,58.549,2.956,1.167,42.857,393.0
Luis Scola_2449_Toronto Raptors_1610612761,29.362,50.0,3.382,0.966,36.715,240.0
Jameer Nelson_2749__1610612743,20.672,40.26,3.75,0.775,28.75,91.0
O.J. Mayo_201564_Milwaukee Bucks_1610612749,26.341,49.02,4.63,0.944,33.333,217.0
Jerami Grant_203924_Philadelphia 76ers_1610612755,24.884,44.134,7.944,0.846,35.981,136.0
Jeremy Lamb_203087_Charlotte Hornets_1610612766,18.76,48.598,3.571,0.955,38.393,229.0
Ricky Rubio_201937_Minnesota Timberwolves_1610612750,22.633,45.652,7.212,0.885,32.212,160.0
Austin Rivers_203085_Los Angeles Clippers_1610612746,19.493,54.348,5.691,1.016,35.772,291.0
Kyle Korver_2594_Atlanta Hawks_1610612737,23.961,61.392,8.092,1.127,41.618,375.0
Rodney Stuckey_201155_Indiana Pacers_1610612754,16.267,44.118,3.158,0.916,38.947,195.0
Patty Mills_201988_San Antonio Spurs_1610612759,24.332,56.402,2.89,1.127,39.306,375.0
Jusuf Nurkic_203994_Denver Nuggets_1610612743,3.245,27.273,0.0,0.545,27.273,15.0
Kevin Martin_2755_San Antonio Spurs_1610612750,28.182,42.308,3.226,0.968,38.71,242.0
Jordan Hill_201941_Indiana Pacers_1610612754,7.561,37.255,1.887,0.736,37.736,69.0
Nikola Jokic_203999_Denver Nuggets_1610612743,10.746,53.896,8.235,1.0,36.471,268.0
Aaron Gordon_203932__1610612753,0,0,0,0,0,0
Manu Ginobili_1938_San Antonio Spurs_1610612759,27.226,58.696,8.805,1.113,40.881,368.0
Nik Stauskas_203917_Philadelphia 76ers_1610612755,38.897,46.61,4.851,0.925,35.448,201.0
Wayne Ellington_201961_Brooklyn Nets_1610612751,31.905,54.45,3.98,1.06,38.308,330.0
Gerald Henderson_201945_Portland Trail Blazers_1610612757,22.072,50.37,4.762,0.986,39.456,257.0
Mo Williams_2590__1610612739,18.4,56.923,4.348,1.116,40.58,370.0
Archie Goodwin_203462_Phoenix Suns_1610612756,20.1,42.347,4.959,0.884,41.322,159.0
Tony Allen_2754_Memphis Grizzlies_1610612763,23.295,39.256,7.857,0.75,32.857,75.0
Terrence Jones_203093_Houston Rockets_1610612745,23.34,46.316,6.422,0.89,38.532,162.0
Mario Chalmers_201596_Memphis Grizzlies_1610612763,16.801,46.196,5.769,0.923,34.615,198.0
Cory Joseph_202709__1610612761,19.191,43.561,5.442,0.857,36.054,144.0
Tim Duncan_1495_San Antonio Spurs_1610612759,5.326,44.828,6.452,0.839,41.935,129.0
Toney Douglas_201962_New Orleans Pelicans_1610612740,19.495,60.309,4.63,1.176,43.519,396.0
Ramon Sessions_201196_Washington Wizards_1610612764,17.711,45.417,8.163,0.891,38.095,165.0
Meyers Leonard_203086_Portland Trail Blazers_1610612757,35.405,54.335,7.447,1.005,35.638,282.0
Langston Galloway_204038_New York Knicks_1610612752,27.954,44.764,0.515,0.907,32.99,179.0
PJ Tucker_200782_Phoenix Suns_1610612756,29.458,55.385,9.417,1.018,38.565,294.0
Danny Green_201980_San Antonio Spurs_1610612759,42.705,49.43,4.982,0.954,34.164,226.0
Gorgui Dieng_203476_Minnesota Timberwolves_1610612750,14.234,49.01,11.017,0.898,43.22,174.0
Derrick Williams_202682_New York Knicks_1610612752,20.996,46.454,4.487,0.923,37.179,198.0
Bobby Portis_1626171_Chicago Bulls_1610612741,19.38,37.755,1.0,0.76,34.0,79.0
Darrell Arthur_201589_Denver Nuggets_1610612743,30.104,53.106,5.747,1.011,43.103,286.0
Jon Leuer_202720_Phoenix Suns_1610612756,23.63,43.902,7.971,0.812,34.783,110.0
Carl Landry_201171_Philadelphia 76ers_1610612755,16.613,51.961,0.0,1.058,50.0,325.0
Nick Young_201156__1610612747,28.904,44.737,3.226,0.944,33.871,216.0
Lance Stephenson_202362_Memphis Grizzlies_1610612763,27.111,56.731,11.475,1.016,39.344,292.0
Taj Gibson_201959_Chicago Bulls_1610612741,5.772,61.111,2.703,1.189,59.459,401.0
Aaron Brooks_201166__1610612741,0,0,0,0,0,0
Nene_2403_Washington Wizards_1610612764,6.055,30.0,0.0,0.667,36.364,42.0
Tyler Johnson_204020_Miami Heat_1610612748,26.814,53.333,5.882,1.035,41.176,310.0
Matthew Dellavedova_203521_Cleveland Cavaliers_1610612739,23.184,62.069,1.333,1.24,44.667,410.0
Corey Brewer_201147_Houston Rockets_1610612745,32.706,39.713,4.425,0.792,31.416,100.0
Ben McLemore_203463_Sacramento Kings_1610612758,27.713,45.802,15.06,0.843,31.928,131.0
E'Twaun Moore_202734_Chicago Bulls_1610612741,27.692,59.244,4.762,1.143,43.651,384.0
DeAndre Jordan_201599_Los Angeles Clippers_1610612746,0,0,0,0,0,0
Jason Smith_201160_Orlando Magic_1610612753,26.995,45.695,1.258,0.931,46.541,205.0
Frank Kaminsky_1626163_Charlotte Hornets_1610612766,33.025,40.71,7.477,0.813,33.178,114.0
Lance Thomas_202498_New York Knicks_1610612752,39.014,53.395,6.316,1.074,45.263,337.0
Wesley Johnson_202325_Los Angeles Clippers_1610612746,41.539,49.563,4.938,0.951,33.333,222.0
Joffrey Lauvergne_203530_Denver Nuggets_1610612743,19.058,41.566,5.618,0.798,35.955,103.0
Shane Larkin_203499_Brooklyn Nets_1610612751,12.356,46.753,6.977,0.919,37.209,196.0
Josh Smith_2746_Houston Rockets_1610612745,18.595,50.0,4.444,0.956,35.556,230.0
Marreese Speights_201578_Golden State Warriors_1610612744,18.947,47.525,4.63,0.944,42.593,217.0
JaMychal Green_203210_Memphis Grizzlies_1610612763,17.981,41.919,10.526,0.763,31.579,80.0
Garrett Temple_202066_Washington Wizards_1610612764,32.476,49.738,3.96,0.97,34.653,246.0
Brandon Jennings_201943__1610612765,13.812,50.0,4.0,1.04,40.0,312.0
Ian Mahinmi_101133_Indiana Pacers_1610612754,7.988,36.585,11.538,0.673,36.538,47.0
Mason Plumlee_203486_Portland Trail Blazers_1610612757,4.258,36.364,20.0,0.629,37.143,30.0
Jose Calderon_101181_New York Knicks_1610612752,22.98,67.073,3.906,1.289,43.75,418.0
Patrick Patterson_202335_Toronto Raptors_1610612761,52.797,52.878,5.96,1.01,38.742,285.0
Zaza Pachulia_2585_Dallas Mavericks_1610612742,9.078,33.962,4.615,0.738,40.0,70.0
PJ Hairston_203798__1610612766,29.747,39.773,4.255,0.787,29.787,96.0
David Lee_101135_Boston Celtics_1610612742,7.115,31.25,5.556,0.667,33.333,42.0
